mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,param_pca__n_components,param_selector__k,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,split7_train_precision_macro,split8_train_precision_macro,split9_train_precision_macro,mean_train_precision_macro,std_train_precision_macro
1.3384915113449096,0.050578147166743394,0.04575610160827637,0.002715198741864024,euclidean,8,uniform,,5,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': None, 'selector__k': 5}",0.5792393026941363,0.5935023771790808,0.6053882725832013,0.5760697305863708,0.5879556259904913,0.5824088748019017,0.6125198098256736,0.5966719492868463,0.5792393026941363,0.5942947702060222,0.590729001584786,0.011407432685331214,108,0.6725655925338968,0.6725655925338968,0.6708927628103539,0.6716851558372953,0.6723895051945765,0.6781123437224863,0.6712449374889945,0.6712449374889945,0.6742384222574397,0.6708047191406938,0.6725743969008628,0.002091829397374767,0.5801935786888018,0.5883697049024784,0.5991374019038147,0.5743510787850731,0.5879009376295007,0.5819021198055193,0.6157119135568813,0.5936644973765139,0.578539458689926,0.5948285798758073,0.5894599271214316,0.011504172198095287,107,0.6727245657728959,0.6735648468443667,0.6718260075222977,0.6730928675663929,0.6728772070374488,0.6786541352745091,0.6725368664723258,0.6722332021521656,0.6750988065568679,0.6712608071836185,0.6733869312382889,0.002012491413539642
1.30768826007843,0.04030697759857246,0.06134002208709717,0.009455597789879826,euclidean,8,uniform,,10,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': None, 'selector__k': 10}",0.6695721077654516,0.6687797147385103,0.6576862123613312,0.6608557844690967,0.659270998415214,0.6465927099841522,0.6679873217115689,0.6537242472266244,0.6465927099841522,0.6671949286846276,0.6598256735340728,0.008303507664309378,91,0.7272407113928508,0.7287374537770734,0.7293537594646945,0.728473322768093,0.7469624933967248,0.7330515935904208,0.7268004930445501,0.7286494101074132,0.7292657157950343,0.729617890473675,0.730815284381053,0.005613320808908982,0.6701949342212404,0.6709550416918864,0.6566018647349,0.658258592530985,0.6616999704710409,0.64309795532208,0.6638344357735054,0.650440160925025,0.6495409092983312,0.6692496368382184,0.6593873501807213,0.009079575112145142,90,0.7274761455488511,0.7295222607066231,0.7299261247839472,0.7292912940381274,0.7474364693386794,0.7338826984885877,0.7277294229130499,0.7290215834280213,0.7296931630871123,0.7302799240038939,0.7314259086336893,0.005587170837569063
1.3189120054244996,0.04141489056271604,0.11116735935211182,0.0054211107339903804,euclidean,8,uniform,,20,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': None, 'selector__k': 20}",0.6862123613312203,0.6893819334389857,0.6949286846275753,0.7091917591125199,0.7115689381933439,0.7044374009508716,0.7194928684627575,0.6973058637083994,0.7012678288431062,0.6957210776545166,0.7009508716323296,0.00982183862589297,54,0.7737277689734108,0.7748723366789928,0.7757527733755943,0.7717908082408875,0.7714386335622468,0.7748723366789928,0.7708223278746258,0.7713505898925868,0.7682690614544814,0.7711745025532665,0.7724071139285086,0.0022063680377076528,0.6824961682613229,0.6849373695602556,0.6898321828439026,0.7020467718396599,0.7083984706689211,0.7009152106850396,0.7139879230250499,0.6907971464118136,0.7007029375749517,0.6938631916330563,0.6967977372503973,0.009634193468426321,53,0.7721057140319985,0.7730242167398406,0.7740010955315123,0.7701513958672185,0.769580034932629,0.7731742864770264,0.7686361887945576,0.7695152509324109,0.7665886510196073,0.769288623213213,0.7706065457540013,0.00224551583996825
1.3063572645187378,0.03913001102037191,0.12354421615600586,0.008411759484855234,euclidean,8,uniform,,25,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': None, 'selector__k': 25}",0.6798732171156894,0.6862123613312203,0.6774960380348652,0.6988906497622821,0.7036450079239303,0.7091917591125199,0.7115689381933439,0.7020602218700476,0.7060221870047544,0.6949286846275753,0.6969889064976228,0.011445622874971667,60,0.7665081880612784,0.7687092798027821,0.7688853671421025,0.7700299348476844,0.7676527557668603,0.770382109526325,0.7659799260433174,0.773815812643071,0.7647473146680753,0.7682690614544814,0.7684979749955978,0.002439365818739233,0.6769552663575013,0.6829922454474557,0.6702494670253794,0.6924587987620433,0.7004080462962577,0.7039298294411778,0.7052042575172344,0.6953792808490278,0.7052811106126546,0.6952206786540505,0.6928078980962782,0.011661052863480653,61,0.7646773095536555,0.7669515297999592,0.7670479967466163,0.7685621348322828,0.7659001218184445,0.7687316682705546,0.7641460824863859,0.7718466540408973,0.7628744057108994,0.7664017988951326,0.7667139702154828,0.0024544522646759623
1.3360614776611328,0.039257245469711904,0.12291748523712158,0.010958962463213645,euclidean,8,uniform,,28,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': None, 'selector__k': 28}",0.6822503961965135,0.6870047543581617,0.6759112519809826,0.7004754358161648,0.7076069730586371,0.7060221870047544,0.7147385103011094,0.687797147385103,0.7044374009508716,0.696513470681458,0.6962757527733755,0.011907270795278783,63,0.7678288431061807,0.7691494981510829,0.7694136291600634,0.7717908082408875,0.76738862475788,0.7702060221870047,0.7654516640253566,0.7692375418207431,0.7642190526501145,0.7683571051241416,0.7683042789223454,0.002109082385385856,0.6779639835489897,0.6834068647490584,0.6700697122791687,0.6945914917204803,0.7046130270936656,0.7005667385576341,0.7086369915279256,0.6811279975317436,0.7036609182211889,0.6971322643725706,0.6921769989602427,0.012441769696840365,62,0.7661586867533814,0.7675354810398203,0.7678823754742209,0.7706725461365745,0.765847139813672,0.7686705382209149,0.7636390654877884,0.7675023731279859,0.7625150228032164,0.7665554146882411,0.7666978643545816,0.00224340345703465
1.346683955192566,0.12303565545007945,0.024262094497680665,0.0034498504956555157,euclidean,8,distance,,5,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance', 'pca__n_components': None, 'selector__k': 5}",0.5681458003169572,0.5839936608557845,0.5832012678288431,0.5618066561014263,0.5832012678288431,0.5522979397781299,0.6038034865293186,0.5863708399366085,0.5586370839936609,0.5847860538827259,0.5766244057052299,0.014992989052924297,116,0.979661912308505,0.9795738686388449,0.9811586546927276,0.9793097376298644,0.9800140869871456,0.9793977812995246,0.9790456066208839,0.9805423490051065,0.9795738686388449,0.9793097376298644,0.979758760345131,0.0006130899932577418,0.5654613031279281,0.5781631380678053,0.5751387687025034,0.5600635090727991,0.5762844083588975,0.5467087716103556,0.6037729654678828,0.5792527246319088,0.5548791462819487,0.5846172959967932,0.5724342031318822,0.015503647043877768,117,0.9797415739254666,0.9796203133769256,0.981210952806893,0.979421521049077,0.9801121722753244,0.9794969073104005,0.9791544241752198,0.9806168526631325,0.9796256042381968,0.979369775071304,0.9798370096891938,0.0006037282795355384
1.351691770553589,0.06965768926704008,0.03522799015045166,0.003621302617497067,euclidean,8,distance,,10,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance', 'pca__n_components': None, 'selector__k': 10}",0.6687797147385103,0.6545166402535658,0.6624405705229794,0.6719492868462758,0.6561014263074485,0.6458003169572107,0.6648177496038035,0.6465927099841522,0.6497622820919176,0.6608557844690967,0.658161648177496,0.00864544006148073,92,1.0,0.9999119563303398,0.9999119563303398,0.9999119563303398,0.9999119563303398,0.9999119563303398,1.0,0.9999119563303398,0.9999119563303398,0.9999119563303398,0.9999295650642719,3.5217467864079305e-05,0.6682562580108041,0.6513565440003839,0.6587239655512545,0.6666722316721098,0.6529998206329838,0.6414529266330699,0.6578958332308975,0.6406658472661617,0.6464517823106476,0.6575123857933568,0.654198759510167,0.009019168495629839,92,1.0,0.9999147121535181,0.9999147121535181,0.9999149153407642,0.9999147121535181,0.9999147121535181,1.0,0.9999147121535181,0.9999147121535181,0.9999147121535181,0.9999317900415392,3.410503219103869e-05
1.311801505088806,0.022635497648319864,0.08621304035186768,0.008147579661693778,euclidean,8,distance,,20,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance', 'pca__n_components': None, 'selector__k': 20}",0.7083993660855784,0.696513470681458,0.7083993660855784,0.7258320126782885,0.7004754358161648,0.7123613312202852,0.7377179080824089,0.7131537242472267,0.7234548335974643,0.7147385103011094,0.7141045958795562,0.011606867463455201,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7049377883381925,0.6908335118245003,0.7050689747040255,0.7194803622088252,0.6967678366059832,0.7089773931802315,0.7333373486435324,0.7065883207278777,0.7191975898856743,0.7116186563244461,0.7096807782443288,0.01151423678164892,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.2871052503585816,0.021324600618084794,0.09396724700927735,0.001837923934146801,euclidean,8,distance,,25,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance', 'pca__n_components': None, 'selector__k': 25}",0.6949286846275753,0.705229793977813,0.6996830427892234,0.7147385103011094,0.7345483359746434,0.7250396196513471,0.722662440570523,0.7147385103011094,0.731378763866878,0.716323296354992,0.7159270998415214,0.012394050322327902,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6906629041865436,0.6989858244544409,0.6947903861690854,0.7086264547165059,0.732568703073828,0.7238657109217874,0.7172217811793586,0.7089712095587383,0.7274502714227509,0.7130290688846413,0.7116172314567681,0.013307155981434497,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.3620146751403808,0.06847068477148666,0.0925980806350708,0.003637881477634519,euclidean,8,distance,,28,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance', 'pca__n_components': None, 'selector__k': 28}",0.696513470681458,0.705229793977813,0.696513470681458,0.7147385103011094,0.7131537242472267,0.7123613312202852,0.7250396196513471,0.7028526148969889,0.7337559429477021,0.7194928684627575,0.7119651347068146,0.011478764128343285,32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6914429490989823,0.698973964053905,0.6914792763687697,0.7087475552526679,0.7114423666644887,0.7082195553604791,0.7197532771638391,0.6955185732352493,0.7300911790946684,0.7172018535933125,0.7072870549886362,0.01225778705978575,32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.322313380241394,0.026314027276225362,0.04898097515106201,0.005022407292453827,euclidean,10,uniform,,5,"{'model__metric': 'euclidean', 'model__n_neighbors': 10, 'model__weights': 'uniform', 'pca__n_components': None, 'selector__k': 5}",0.595879556259905,0.6093502377179081,0.6030110935023771,0.5887480190174327,0.5998415213946118,0.5863708399366085,0.6307448494453248,0.6014263074484945,0.5800316957210776,0.5966719492868463,0.5992076069730585,0.013329171887996366,104,0.6655220989610847,0.6642014439161824,0.6624405705229794,0.6639373129072019,0.6643775312555027,0.6665786229970065,0.6615601338263779,0.6660503609790456,0.6636731818982216,0.6659623173093855,0.6644303574572988,0.0015442568519224227,0.5957813104921535,0.6062926032739091,0.5954864863252108,0.5871749607371883,0.597800781057867,0.5833514856004031,0.6356452912847562,0.5952499615533814,0.5806260890464598,0.5962130100384335,0.5973621979409762,0.014620248315876517,104,0.66464040240926,0.6633602715062655,0.6610883766893302,0.6631296386868143,0.662885136120441,0.6651889716534499,0.6605968526552477,0.6655548982195033,0.6628043123926604,0.6650878293945085,0.6634336689727481,0.001616040705477132
1.340344214439392,0.050296400865978586,0.060506653785705564,0.005653802224487788,euclidean,10,uniform,,10,"{'model__metric': 'euclidean', 'model__n_neighbors': 10, 'model__weights': 'uniform', 'pca__n_components': None, 'selector__k': 10}",0.6711568938193344,0.6671949286846276,0.6671949286846276,0.6679873217115689,0.6465927099841522,0.6624405705229794,0.694136291600634,0.661648177496038,0.6442155309033281,0.6671949286846276,0.6649762282091919,0.013033841644977551,82,0.7208135235076598,0.7201091741503786,0.719756999471738,0.7208135235076598,0.7236309209367846,0.7216059165346012,0.7300581088219757,0.7217820038739214,0.7194048247930974,0.7207254798379996,0.7218700475435816,0.00295648492746436,0.6704435657133324,0.6655824472146572,0.6666233293245677,0.6654262511270462,0.6501728172089993,0.6590494045654978,0.6920968161806272,0.65938118993276,0.6471286235437178,0.6715534060325364,0.6647457850843742,0.011897642306902663,79,0.7205499109468629,0.7197650160444236,0.7196555770261217,0.7209435555505692,0.7232393708156494,0.7222106750589063,0.7302308182266236,0.7214464302562311,0.7193179067898099,0.7212893761851238,0.7218648636900322,0.0030142914525748466
1.3123168706893922,0.06862107434244913,0.11497933864593506,0.007142238485033149,euclidean,10,uniform,,20,"{'model__metric': 'euclidean', 'model__n_neighbors': 10, 'model__weights': 'uniform', 'pca__n_components': None, 'selector__k': 20}",0.6933438985736925,0.696513470681458,0.6933438985736925,0.7020602218700476,0.7060221870047544,0.7044374009508716,0.7187004754358162,0.6996830427892234,0.6957210776545166,0.705229793977813,0.7015055467511886,0.007305932462351527,52,0.7565592533896813,0.7611375242120092,0.7599049128367671,0.760433174854728,0.7585842577918648,0.7599049128367671,0.753477724951576,0.7594646944884663,0.7567353407290016,0.7592886071491459,0.7585490403240007,0.002197284963071248,0.6890917756379612,0.6920074980790973,0.6870871376815547,0.6939370535866745,0.7013615025713051,0.700462227090762,0.7125553733013412,0.6924831739344048,0.6930464779192598,0.702176929789654,0.6964209149592013,0.00726340271132948,54,0.7538165609860935,0.7583639498785565,0.7574853122901234,0.75784942032676,0.755754695333013,0.7575932959350922,0.7505809378422029,0.7567693144666349,0.7538871942537096,0.7566280761863359,0.7558728757498521,0.0023072893382216457
1.2964874505996704,0.036276407839560196,0.11843509674072265,0.003993552573260169,euclidean,10,uniform,,25,"{'model__metric': 'euclidean', 'model__n_neighbors': 10, 'model__weights': 'uniform', 'pca__n_components': None, 'selector__k': 25}",0.679080824088748,0.6806656101426307,0.6774960380348652,0.6980982567353408,0.6980982567353408,0.7068145800316957,0.705229793977813,0.6893819334389857,0.6949286846275753,0.6925515055467512,0.6922345483359746,0.009948872339600342,64,0.7533896812819159,0.7553266420144391,0.7555027293537595,0.7559429477020603,0.7525972882549745,0.7599929565064272,0.7504842401831309,0.7528614192639549,0.7519809825673535,0.7547983799964783,0.7542877267124494,0.0025217403864635536,0.6755287535525364,0.6768908252462051,0.6708820183747912,0.6905140507699228,0.6936412229621446,0.7018783536765134,0.6976498367838495,0.681464565311582,0.6930408609007056,0.6914722524193928,0.6872962739997643,0.009854285181123794,64,0.7502528861673156,0.7522792911445249,0.7528602192723971,0.7532555677122544,0.7498066974586471,0.7573101618845556,0.7475304271504105,0.7495152210203676,0.7489188058310923,0.7516740214152531,0.7513403299056819,0.0026430061348543202
